<VMAF version="2.3.1">
  <params qualityWidth="768" qualityHeight="432" />
  <fyi fps="60.29" />
  <frames>
    <frame frameNum="0" integer_adm2="0.881628" integer_adm_scale0="0.932635" integer_adm_scale1="0.815019" integer_adm_scale2="0.832859" integer_adm_scale3="0.922376" integer_motion2="0.000000" integer_motion="0.000000" integer_vif_scale0="0.292998" integer_vif_scale1="0.526092" integer_vif_scale2="0.646734" integer_vif_scale3="0.737114" vmaf="46.955516" />
    <frame frameNum="1" integer_adm2="0.872145" integer_adm_scale0="0.939270" integer_adm_scale1="0.815063" integer_adm_scale2="0.830803" integer_adm_scale3="0.905722" integer_motion2="6.274449" integer_motion="6.274449" integer_vif_scale0="0.290189" integer_vif_scale1="0.517659" integer_vif_scale2="0.639115" integer_vif_scale3="0.734142" vmaf="51.243551" />
    <frame frameNum="2" integer_adm2="0.866502" integer_adm_scale0="0.947268" integer_adm_scale1="0.790217" integer_adm_scale2="0.834446" integer_adm_scale3="0.895967" integer_motion2="6.299947" integer_motion="6.314939" integer_vif_scale0="0.293385" integer_vif_scale1="0.518811" integer_vif_scale2="0.637721" integer_vif_scale3="0.732307" vmaf="50.054330" />
    <frame frameNum="3" integer_adm2="0.869734" integer_adm_scale0="0.937068" integer_adm_scale1="0.797884" integer_adm_scale2="0.827891" integer_adm_scale3="0.906653" integer_motion2="6.225967" integer_motion="6.299947" integer_vif_scale0="0.292690" integer_vif_scale1="0.517942" integer_vif_scale2="0.637079" integer_vif_scale3="0.732057" vmaf="50.570200" />
    <frame frameNum="4" integer_adm2="0.867640" integer_adm_scale0="0.944802" integer_adm_scale1="0.815040" integer_adm_scale2="0.811283" integer_adm_scale3="0.905689" integer_motion2="6.225967" integer_motion="6.225967" integer_vif_scale0="0.293688" integer_vif_scale1="0.517225" integer_vif_scale2="0.636549" integer_vif_scale3="0.731276" vmaf="50.136154" />
    <frame frameNum="5" integer_adm2="0.868950" integer_adm_scale0="0.955249" integer_adm_scale1="0.808268" integer_adm_scale2="0.817927" integer_adm_scale3="0.904653" integer_motion2="6.269567" integer_motion="6.422781" integer_vif_scale0="0.292961" integer_vif_scale1="0.517035" integer_vif_scale2="0.638186" integer_vif_scale3="0.735531" vmaf="50.705575" />
    <frame frameNum="6" integer_adm2="0.868550" integer_adm_scale0="0.949025" integer_adm_scale1="0.790848" integer_adm_scale2="0.810661" integer_adm_scale3="0.914103" integer_motion2="5.956145" integer_motion="6.269567" integer_vif_scale0="0.294467" integer_vif_scale1="0.519843" integer_vif_scale2="0.641515" integer_vif_scale3="0.734250" vmaf="50.267117" />
    <frame frameNum="7" integer_adm2="0.849913" integer_adm_scale0="0.952706" integer_adm_scale1="0.797345" integer_adm_scale2="0.786439" integer_adm_scale3="0.885570" integer_motion2="5.956145" integer_motion="5.956145" integer_vif_scale0="0.290108" integer_vif_scale1="0.509615" integer_vif_scale2="0.628263" integer_vif_scale3="0.721593" vmaf="46.077053" />
    <frame frameNum="8" integer_adm2="0.873547" integer_adm_scale0="0.958736" integer_adm_scale1="0.774944" integer_adm_scale2="0.808908" integer_adm_scale3="0.928079" integer_motion2="5.987851" integer_motion="5.987851" integer_vif_scale0="0.288331" integer_vif_scale1="0.503169" integer_vif_scale2="0.618862" integer_vif_scale3="0.710229" vmaf="49.731463" />
    <frame frameNum="9" integer_adm2="0.867686" integer_adm_scale0="0.949725" integer_adm_scale1="0.834859" integer_adm_scale2="0.811447" integer_adm_scale3="0.897420" integer_motion2="6.036420" integer_motion="6.036420" integer_vif_scale0="0.289310" integer_vif_scale1="0.501656" integer_vif_scale2="0.614549" integer_vif_scale3="0.707595" vmaf="48.498776" />
    <frame frameNum="10" integer_adm2="0.868436" integer_adm_scale0="0.952231" integer_adm_scale1="0.798561" integer_adm_scale2="0.829111" integer_adm_scale3="0.897814" integer_motion2="5.726754" integer_motion="6.079973" integer_vif_scale0="0.287887" integer_vif_scale1="0.498780" integer_vif_scale2="0.614840" integer_vif_scale3="0.708133" vmaf="48.436466" />
