<VMAF version="2.3.1">
  <params qualityWidth="768" qualityHeight="432" />
  <fyi fps="52.50" />
  <frames>
    <frame frameNum="0" integer_adm2="0.971357" integer_adm_scale0="0.943216" integer_adm_scale1="0.923858" integer_adm_scale2="0.948299" integer_adm_scale3="1.008629" integer_motion2="0.000000" integer_motion="0.000000" integer_vif_scale0="0.437560" integer_vif_scale1="0.826374" integer_vif_scale2="0.927163" integer_vif_scale3="0.966115" vmaf="85.741044" />
    <frame frameNum="1" integer_adm2="0.956326" integer_adm_scale0="0.937580" integer_adm_scale1="0.885730" integer_adm_scale2="0.949908" integer_adm_scale3="0.991479" integer_motion2="6.866628" integer_motion="6.866628" integer_vif_scale0="0.424239" integer_vif_scale1="0.810669" integer_vif_scale2="0.914448" integer_vif_scale3="0.956803" vmaf="89.240808" />
    <frame frameNum="2" integer_adm2="0.962854" integer_adm_scale0="0.943592" integer_adm_scale1="0.908119" integer_adm_scale2="0.957985" integer_adm_scale3="0.990719" integer_motion2="6.960689" integer_motion="6.960689" integer_vif_scale0="0.424599" integer_vif_scale1="0.810831" integer_vif_scale2="0.913834" integer_vif_scale3="0.956402" vmaf="90.665469" />
    <frame frameNum="3" integer_adm2="0.959456" integer_adm_scale0="0.953987" integer_adm_scale1="0.870125" integer_adm_scale2="0.956799" integer_adm_scale3="0.993737" integer_motion2="6.961654" integer_motion="6.961654" integer_vif_scale0="0.423221" integer_vif_scale1="0.808144" integer_vif_scale2="0.910997" integer_vif_scale3="0.956023" vmaf="89.810762" />
    <frame frameNum="4" integer_adm2="0.962719" integer_adm_scale0="0.949914" integer_adm_scale1="0.887635" integer_adm_scale2="0.946476" integer_adm_scale3="1.003400" integer_motion2="7.002629" integer_motion="7.002629" integer_vif_scale0="0.425297" integer_vif_scale1="0.814695" integer_vif_scale2="0.916874" integer_vif_scale3="0.959926" vmaf="91.070787" />
    <frame frameNum="5" integer_adm2="0.956811" integer_adm_scale0="0.951893" integer_adm_scale1="0.902137" integer_adm_scale2="0.936832" integer_adm_scale3="0.991954" integer_motion2="6.970768" integer_motion="7.114360" integer_vif_scale0="0.424809" integer_vif_scale1="0.814391" integer_vif_scale2="0.916655" integer_vif_scale3="0.961503" vmaf="89.900961" />
    <frame frameNum="6" integer_adm2="0.959549" integer_adm_scale0="0.943606" integer_adm_scale1="0.899859" integer_adm_scale2="0.939800" integer_adm_scale3="0.998253" integer_motion2="6.946962" integer_motion="6.970768" integer_vif_scale0="0.424324" integer_vif_scale1="0.813493" integer_vif_scale2="0.917651" integer_vif_scale3="0.961916" vmaf="90.527694" />
    <frame frameNum="7" integer_adm2="0.950785" integer_adm_scale0="0.953707" integer_adm_scale1="0.896539" integer_adm_scale2="0.928051" integer_adm_scale3="0.985323" integer_motion2="6.836077" integer_motion="6.946962" integer_vif_scale0="0.408562" integer_vif_scale1="0.783868" integer_vif_scale2="0.890805" integer_vif_scale3="0.939719" vmaf="85.881015" />
    <frame frameNum="8" integer_adm2="0.941022" integer_adm_scale0="0.947347" integer_adm_scale1="0.861875" integer_adm_scale2="0.924629" integer_adm_scale3="0.977922" integer_motion2="6.836077" integer_motion="6.836077" integer_vif_scale0="0.396741" integer_vif_scale1="0.757004" integer_vif_scale2="0.865410" integer_vif_scale3="0.923421" vmaf="81.761995" />
    <frame frameNum="9" integer_adm2="0.948559" integer_adm_scale0="0.944592" integer_adm_scale1="0.883127" integer_adm_scale2="0.925641" integer_adm_scale3="0.987874" integer_motion2="6.773677" integer_motion="6.939670" integer_vif_scale0="0.393534" integer_vif_scale1="0.761623" integer_vif_scale2="0.871418" integer_vif_scale3="0.929349" vmaf="83.919888" />
