<VMAF version="2.3.1">
  <params qualityWidth="768" qualityHeight="432" />
  <fyi fps="57.21" />
  <frames>
    <frame frameNum="0" integer_adm2="0.962648" integer_adm_scale0="0.945242" integer_adm_scale1="0.893705" integer_adm_scale2="0.946005" integer_adm_scale3="1.000535" integer_motion2="0.000000" integer_motion="0.000000" integer_vif_scale0="0.429851" integer_vif_scale1="0.811768" integer_vif_scale2="0.915783" integer_vif_scale3="0.958199" vmaf="82.891895" />
    <frame frameNum="1" integer_adm2="0.951855" integer_adm_scale0="0.945164" integer_adm_scale1="0.881030" integer_adm_scale2="0.942368" integer_adm_scale3="0.986341" integer_motion2="6.835885" integer_motion="6.835885" integer_vif_scale0="0.413468" integer_vif_scale1="0.790400" integer_vif_scale2="0.897938" integer_vif_scale3="0.946331" vmaf="86.862471" />
    <frame frameNum="2" integer_adm2="0.961657" integer_adm_scale0="0.949124" integer_adm_scale1="0.896301" integer_adm_scale2="0.952581" integer_adm_scale3="0.994576" integer_motion2="6.938020" integer_motion="6.938560" integer_vif_scale0="0.414292" integer_vif_scale1="0.790602" integer_vif_scale2="0.899545" integer_vif_scale3="0.947062" vmaf="89.150996" />
    <frame frameNum="3" integer_adm2="0.951435" integer_adm_scale0="0.950130" integer_adm_scale1="0.886341" integer_adm_scale2="0.933599" integer_adm_scale3="0.987129" integer_motion2="6.938020" integer_motion="6.938020" integer_vif_scale0="0.411816" integer_vif_scale1="0.788613" integer_vif_scale2="0.896390" integer_vif_scale3="0.946262" vmaf="86.824616" />
    <frame frameNum="4" integer_adm2="0.956536" integer_adm_scale0="0.940310" integer_adm_scale1="0.889926" integer_adm_scale2="0.948848" integer_adm_scale3="0.988809" integer_motion2="6.975842" integer_motion="6.987959" integer_vif_scale0="0.410839" integer_vif_scale1="0.789735" integer_vif_scale2="0.898115" integer_vif_scale3="0.947865" vmaf="88.125431" />
    <frame frameNum="5" integer_adm2="0.953178" integer_adm_scale0="0.952351" integer_adm_scale1="0.882817" integer_adm_scale2="0.930703" integer_adm_scale3="0.994608" integer_motion2="6.975842" integer_motion="6.975842" integer_vif_scale0="0.411445" integer_vif_scale1="0.787558" integer_vif_scale2="0.895187" integer_vif_scale3="0.946820" vmaf="87.229482" />
    <frame frameNum="6" integer_adm2="0.952344" integer_adm_scale0="0.946520" integer_adm_scale1="0.888283" integer_adm_scale2="0.935960" integer_adm_scale3="0.987729" integer_motion2="6.882995" integer_motion="6.983403" integer_vif_scale0="0.411978" integer_vif_scale1="0.791863" integer_vif_scale2="0.900886" integer_vif_scale3="0.950257" vmaf="87.429766" />
    <frame frameNum="7" integer_adm2="0.942581" integer_adm_scale0="0.949889" integer_adm_scale1="0.872362" integer_adm_scale2="0.919136" integer_adm_scale3="0.982121" integer_motion2="6.791830" integer_motion="6.882995" integer_vif_scale0="0.395570" integer_vif_scale1="0.759248" integer_vif_scale2="0.869857" integer_vif_scale3="0.925681" vmaf="82.367444" />
    <frame frameNum="8" integer_adm2="0.937697" integer_adm_scale0="0.956265" integer_adm_scale1="0.862123" integer_adm_scale2="0.915165" integer_adm_scale3="0.974612" integer_motion2="6.791830" integer_motion="6.791830" integer_vif_scale0="0.382177" integer_vif_scale1="0.724523" integer_vif_scale2="0.834394" integer_vif_scale3="0.898580" vmaf="78.254202" />
    <frame frameNum="9" integer_adm2="0.939307" integer_adm_scale0="0.944803" integer_adm_scale1="0.863463" integer_adm_scale2="0.910971" integer_adm_scale3="0.983814" integer_motion2="6.802619" integer_motion="6.859478" integer_vif_scale0="0.383914" integer_vif_scale1="0.739148" integer_vif_scale2="0.850480" integer_vif_scale3="0.908010" vmaf="79.785393" />
